ImageNumber,ObjectNumber,Children_Cells_COL1A2_Count,Children_Cells_COL1A2andFOXP3_Count,Children_Cells_COL1A2andPDGFRA_Count,Children_Cells_CXCL12_Count,Children_Cells_CXCL12andPDGFRA_Count,Children_Cells_CXCL12andPDGFRAandFOXP3_Count,Children_Cells_FOXP3_Count,Children_Cells_FOXP3andCXCL12_Count,Children_Cells_FOXP3andPDGFRA_Count,Children_Cells_PDGFRA_Count,Children_Cytoplasm_Count,Children_Expression_COL1A2_Count,Children_Expression_CXCL12_Count,Children_Expression_FOXP3_Count,Children_Expression_PDGFRA_Count,Children_Extracellular_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_Expression_COL1A2_Distance_Centroid_Cells,Mean_Expression_COL1A2_Distance_Centroid_Extracellular,Mean_Expression_COL1A2_Distance_Minimum_Cells,Mean_Expression_COL1A2_Distance_Minimum_Extracellular,Mean_Expression_COL1A2_Location_Center_X,Mean_Expression_COL1A2_Location_Center_Y,Mean_Expression_COL1A2_Location_Center_Z,Mean_Expression_COL1A2_Number_Object_Number,Mean_Expression_CXCL12_Distance_Centroid_Cells,Mean_Expression_CXCL12_Distance_Centroid_Extracellular,Mean_Expression_CXCL12_Distance_Minimum_Cells,Mean_Expression_CXCL12_Distance_Minimum_Extracellular,Mean_Expression_CXCL12_Location_Center_X,Mean_Expression_CXCL12_Location_Center_Y,Mean_Expression_CXCL12_Location_Center_Z,Mean_Expression_CXCL12_Number_Object_Number,Mean_Expression_FOXP3_Distance_Centroid_Cells,Mean_Expression_FOXP3_Distance_Centroid_Extracellular,Mean_Expression_FOXP3_Distance_Minimum_Cells,Mean_Expression_FOXP3_Distance_Minimum_Extracellular,Mean_Expression_FOXP3_Location_Center_X,Mean_Expression_FOXP3_Location_Center_Y,Mean_Expression_FOXP3_Location_Center_Z,Mean_Expression_FOXP3_Number_Object_Number,Mean_Expression_PDGFRA_Distance_Centroid_Cells,Mean_Expression_PDGFRA_Distance_Centroid_Extracellular,Mean_Expression_PDGFRA_Distance_Minimum_Cells,Mean_Expression_PDGFRA_Distance_Minimum_Extracellular,Mean_Expression_PDGFRA_Location_Center_X,Mean_Expression_PDGFRA_Location_Center_Y,Mean_Expression_PDGFRA_Location_Center_Z,Mean_Expression_PDGFRA_Number_Object_Number,Number_Object_Number,Parent_Nuclei
1,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45.01801801801802,70.79166666666667,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53,53
1,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,243.2034195528277,70.54449802718106,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,54
1,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1009.5621890547263,78.09850746268657,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,55
1,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.437079731027858,80.80019212295869,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,56
1,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,871.5048426150121,78.98224374495561,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,57
1,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,792.7153329260843,71.32498472816127,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,58
1,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1306.1976099018352,79.90866410584721,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,59
1,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1101.6591778202676,86.16300191204589,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,60
1,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,305.0955759599332,90.83681135225376,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,61
1,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,192.00799147575918,92.85482152370804,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,62
1,63,1,0,1,0,0,0,0,0,0,1,1,18,2,0,4,1,1462.8072398190045,85.6262443438914,0,17.56122175038411,nan,19.363399846107555,nan,1470.35079169601,97.84096978763779,0.0,121.33333333333333,5.521829393521509,nan,29.421763754600697,nan,1462.25,80.25,0.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,12.502287483291257,nan,24.446829144719043,nan,1461.3295454545455,74.00757575757575,0.0,12.25,63,63
1,64,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1362.7548722390645,82.7059333044608,0,20.20916277498063,29.623446671569056,1.3002747228902114,0.9801388912003021,1369.4756335282652,100.86452241715399,0.0,123.66666666666667,15.27119736171753,nan,9.86154146165801,nan,1347.5,82.0,0.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,64
1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,377.7516447368421,91.29243421052631,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65,65
1,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,562.4533183352081,98.89145106861642,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66,66
1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,980.2108876900442,94.15644923982344,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,67
1,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1232.5889694041869,102.67270531400966,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,68
1,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,827.4226519337017,96.69060773480663,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,69
1,70,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1592.0437001594896,100.78883572567783,0,7.896094340404649,nan,22.73716335399319,nan,1595.7209615384616,100.8621153846154,0.0,124.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,70
1,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,505.242983467897,95.6163014225298,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,71
1,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,708.255172413793,102.50804597701149,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,72
1,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,938.7197536295645,103.12010558732952,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,73
1,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,653.1839003031324,105.49848433816099,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,74
1,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1269.520202020202,112.68759018759019,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75,75
1,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,264.7848335388409,115.19667077681875,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76,76
1,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,779.4632972322503,107.96109105495387,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,77
1,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,898.67673992674,110.52380952380952,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,78
1,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,531.4872280037843,120.29139072847683,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,79
1,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1312.62707948244,122.81746765249538,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,80
1,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,602.2909604519774,115.92161016949153,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,81
1,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,48.497540983606555,127.45491803278688,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,82
1,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,713.8581005586592,127.90167597765362,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,83
1,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,863.6461988304094,121.64912280701755,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84,84
1,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,743.1345365053322,128.67596390484005,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85,85
1,86,1,0,0,0,0,0,0,0,0,0,1,9,1,0,0,1,1358.1830985915492,135.18252371371085,0,31.22003398860766,nan,3.1519558463506354,nan,1363.4424095194927,120.4305308117808,0.0,134.0,39.833100846785065,53.68001181653492,0.894427190999954,0.4472135955000406,1374.4,98.8,0.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,86
1,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1663.0755086071988,121.29068857589985,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87,87
1,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,909.8169934640523,137.88496732026144,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,88
1,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1020.4657579787234,121.80418882978724,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89,89
1,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,772.2358559882439,154.5775165319618,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,90
1,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,493.9405140051978,152.47357782269708,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,91
1,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,675.6319875776397,146.93400621118013,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92,92
1,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1043.4959128065395,138.91226158038148,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93,93
1,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,373.05817875210795,140.14734401349074,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94,94
1,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1408.0905057675243,139.38243123336292,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95,95
1,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,848.3386402753873,152.54432013769363,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,96
1,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,931.0286677908938,153.18718381112984,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97,97
1,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,973.3366186504928,139.60879454131918,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98,98
1,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1538.8610261026104,153.84302430243025,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,99
1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,563.2741433021807,144.59101023587004,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,100
1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1080.195713708047,157.84937323089366,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,101
1,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1275.9518402505873,154.91072826938137,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,102
1,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,622.9313678105365,146.70517158047366,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,103
1,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,806.5214172395558,153.5288207297726,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,104
1,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1145.4110546378654,143.27033036848792,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,105
1,106,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1457.1105573176258,161.06977797915724,0,39.32078371307211,nan,1.4789981892039696,nan,1479.747311827957,128.94892473118279,0.0,142.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,106
1,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,724.6401326699835,167.86600331674958,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,107
1,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,313.3501483679525,151.9940652818991,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,108
1,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.599025974025974,164.41477272727272,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,109
1,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1228.9898236092265,157.3202170963365,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,110
1,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,896.61551798873,169.63762462071955,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,111
1,112,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1633.9746115953012,162.0564607805987,0,7.311886412682609,nan,18.89926703307946,nan,1638.45,163.5125,0.0,145.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,112
1,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,975.78955453149,170.6995391705069,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,113,113
1,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1182.2173735725937,174.74510603588908,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,114
1,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,585.941570298235,180.73524041387705,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,115
1,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,537.3248710829037,185.9285997619992,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,116
1,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,633.0068493150685,183.81664910432033,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,117
1,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,105.28691347395609,187.71459319845027,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,118
1,119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,253.9732746955345,180.99255751014886,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,119
1,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1220.4213945430922,198.72498917280208,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,120
1,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1299.8250988142292,193.01383399209487,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,121
1,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,850.8836452400326,209.22809872525087,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,122
1,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,313.9722762645914,189.2373540856031,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123,123
1,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1399.546369899311,191.1764705882353,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,124
1,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,204.9524569240587,193.09763880025525,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,125
1,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,792.9015817223199,197.98242530755712,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,126
1,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,155.40449024659551,197.6797938903202,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,127
1,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1121.554856743536,200.53703703703704,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,128
1,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,925.076026119403,198.7117537313433,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,129
1,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,669.6492427943332,194.89057156814852,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,130,130
1,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,378.4660686427457,211.21197347893917,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,131,131
1,132,1,0,0,0,0,0,0,0,0,0,1,16,0,0,0,1,995.9360138348466,209.9554690877648,0,7.967993636779434,nan,6.887377952674136,nan,996.0679630296174,215.9783612068079,0.0,155.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132,132
1,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,290.8864951768489,225.93279742765273,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,133
